Database Key	Shape Family Key	imp_key	met_key	imp_displayName	met_displayName	imp_group	met_group	note	defaultOrder	imp_curr_W	met_curr_W	imp_curr_A	met_curr_A	imp_curr_d	met_curr_d	imp_curr_d_det	met_curr_d_det	imp_curr_Ht	met_curr_Ht	imp_curr_h	met_curr_h	imp_curr_OD	met_curr_OD	imp_curr_b_f	met_curr_b_f	imp_curr_b_fdet	met_curr_b_fdet	imp_curr_B	met_curr_B	imp_curr_b	met_curr_b	imp_curr_ID	met_curr_ID	imp_curr_t_w	met_curr_t_w	imp_curr_t_wdet	met_curr_t_wdet	imp_curr_t_wdet/2	met_curr_t_wdet/2	imp_curr_t_f	met_curr_t_f	imp_curr_t_fdet	met_curr_t_fdet	imp_curr_t	met_curr_t	imp_curr_t_nom	met_curr_t_nom	imp_curr_t_des	met_curr_t_des	imp_curr_k_des	met_curr_k_des	imp_curr_k_det	met_curr_k_det	imp_curr_k_1	met_curr_k_1	imp_curr_x	met_curr_x	imp_curr_y	met_curr_y	imp_curr_e_o	met_curr_e_o	imp_curr_x_p	met_curr_x_p	imp_curr_y_p	met_curr_y_p	imp_curr_b_f/2t_f	met_curr_b_f/2t_f	imp_curr_b/t	met_curr_b/t	imp_curr_b/t_des	met_curr_b/t_des	imp_curr_h/t_w	met_curr_h/t_w	imp_curr_h/t_des	met_curr_h/t_des	imp_curr_D/t	met_curr_D/t	imp_curr_I_x	met_curr_I_x	imp_curr_Z_x	met_curr_Z_x	imp_curr_S_x	met_curr_S_x	imp_curr_r_x	met_curr_r_x	imp_curr_I_y	met_curr_I_y	imp_curr_Z_y	met_curr_Z_y	imp_curr_S_y	met_curr_S_y	imp_curr_r_y	met_curr_r_y	imp_curr_I_z	met_curr_I_z	imp_curr_r_z	met_curr_r_z	imp_curr_S_z	met_curr_S_z	imp_curr_J	met_curr_J	imp_curr_C_w	met_curr_C_w	imp_curr_C	met_curr_C	imp_curr_W_no	met_curr_W_no	imp_curr_S_w1	met_curr_S_w1	imp_curr_S_w2	met_curr_S_w2	imp_curr_S_w3	met_curr_S_w3	imp_curr_Q_f	met_curr_Q_f	imp_curr_Q_w	met_curr_Q_w	imp_curr_r_o	met_curr_r_o	imp_curr_H	met_curr_H	imp_curr_tan(ALPHA)	met_curr_tanALPHA	imp_curr_Q_s	met_curr_Q_s	imp_curr_I_w	met_curr_I_w	imp_curr_z_A	met_curr_z_A	imp_curr_z_B	met_curr_z_B	imp_curr_z_C	met_curr_z_C	imp_curr_w_A	met_curr_w_A	imp_curr_w_B	met_curr_w_B	imp_curr_w_C	met_curr_w_C	imp_curr_S_wA	met_curr_S_wA	imp_curr_S_wB	met_curr_S_wB	imp_curr_S_wC	met_curr_S_wC	imp_curr_S_zA	met_curr_S_zA	imp_curr_S_zB	met_curr_S_zB	imp_curr_S_zC	met_curr_S_zC	imp_curr_r_ts	met_curr_r_ts	imp_curr_h_o	met_curr_h_o	imp_curr_P_A	met_curr_P_A	imp_curr_P_B	met_curr_P_B
AISC_LRFD_14	2L	2L8X6X7/8X3/4SLBB	2L203X152X22.2X19SLBB	2L8X6X7/8X3/4 SLBB	2L203X152X22.2X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		885	78.2	116	23.0	14800	6.00	152															8.00	203													0.875	22.2													1.60	40.6					0.719	18.3			9.14	9.14									69.8	29100000.0	28.7	470000	15.9	261000	1.74	44.2	348	145000000	68.4	1470000	41.6	682000	3.89	98.8																									4.42	112	0.930	0.930			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X6X3/4SLBB	2L203X152X19SLBB	2L8X6X3/4 SLBB	2L203X152X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		893	67.6	100	20.0	12900	6.00	152															8.00	203													0.750	19.1													1.56	39.6					0.624	15.8			10.7	10.7									61.5	25600000.0	24.9	408000	13.8	226000	1.75	44.5	258	107000000	50.9	1130000	32.2	528000	3.59	91.2																									4.17	106	0.919	0.919			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X6X3/4X3/8SLBB	2L203X152X19X9SLBB	2L8X6X3/4X3/8 SLBB	2L203X152X19X9 SLBB	2L8X6 SLBB	2L203X152 SLBB		892	67.6	100	20.0	12900	6.00	152															8.00	203													0.750	19.1													1.56	39.6					0.624	15.8			10.7	10.7									61.5	25600000.0	24.9	408000	13.8	226000	1.75	44.5	277	115000000	54.7	1190000	33.8	554000	3.72	94.5																									4.28	109	0.924	0.924			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X6X3/4X3/4SLBB	2L203X152X19X19SLBB	2L8X6X3/4X3/4 SLBB	2L203X152X19X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		891	67.6	100	20.0	12900	6.00	152															8.00	203													0.750	19.1													1.56	39.6					0.624	15.8			10.7	10.7									61.5	25600000.0	24.9	408000	13.8	226000	1.75	44.5	298	124000000	58.4	1250000	35.6	583000	3.86	98.0																									4.40	112	0.928	0.928			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X6X5/8SLBB	2L203X152X15.9SLBB	2L8X6X5/8 SLBB	2L203X152X15.9 SLBB	2L8X6 SLBB	2L203X152 SLBB		899	57.0	84.4	16.8	10800	6.00	152															8.00	203													0.625	15.9													1.51	38.4					0.526	13.4			12.8	12.8									52.8	22000000.0	21.0	344000	11.8	193000	1.77	45.0	214	89100000	42.0	939000	26.8	439000	3.57	90.7																									4.16	106	0.917	0.917			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X6X5/8X3/8SLBB	2L203X152X15.9X9SLBB	2L8X6X5/8X3/8 SLBB	2L203X152X15.9X9 SLBB	2L8X6 SLBB	2L203X152 SLBB		898	57.0	84.4	16.8	10800	6.00	152															8.00	203													0.625	15.9													1.51	38.4					0.526	13.4			12.8	12.8									52.8	22000000.0	21.0	344000	11.8	193000	1.77	45.0	230	95700000	45.2	991000	28.1	460000	3.70	94.0																									4.27	108	0.921	0.921			0.997	0.997																																		
AISC_LRFD_14	2L	2L8X6X5/8X3/4SLBB	2L203X152X15.9X19SLBB	2L8X6X5/8X3/4 SLBB	2L203X152X15.9X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		897	57.0	84.4	16.8	10800	6.00	152															8.00	203													0.625	15.9													1.51	38.4					0.526	13.4			12.8	12.8									52.8	22000000.0	21.0	344000	11.8	193000	1.77	45.0	248	103000000	48.4	1040000	29.6	485000	3.84	97.5																									4.39	112	0.926	0.926			0.997	0.997																																		
AISC_LRFD_14	2L	2L8X6X9/16SLBB	2L203X152X14.3SLBB	2L8X6X9/16 SLBB	2L203X152X14.3 SLBB	2L8X6 SLBB	2L203X152 SLBB		905	51.4	76.2	15.2	9810	6.00	152															8.00	203													0.563	14.3													1.49	37.8					0.476	12.1			14.2	14.2									48.2	20100000.0	19.0	311000	10.7	175000	1.78	45.2	192	79900000	37.7	842000	24.0	393000	3.55	90.2																									4.15	105	0.916	0.916			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X6X9/16X3/8SLBB	2L203X152X14.3X9SLBB	2L8X6X9/16X3/8 SLBB	2L203X152X14.3X9 SLBB	2L8X6 SLBB	2L203X152 SLBB		904	51.4	76.2	15.2	9810	6.00	152															8.00	203													0.563	14.3													1.49	37.8					0.476	12.1			14.2	14.2									48.2	20100000.0	19.0	311000	10.7	175000	1.78	45.2	207	86200000	40.6	890000	25.3	415000	3.69	93.7																									4.27	108	0.920	0.920			0.959	0.959																																		
AISC_LRFD_14	2L	2L8X6X9/16X3/4SLBB	2L203X152X14.3X19SLBB	2L8X6X9/16X3/4 SLBB	2L203X152X14.3X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		903	51.4	76.2	15.2	9810	6.00	152															8.00	203													0.563	14.3													1.49	37.8					0.476	12.1			14.2	14.2									48.2	20100000.0	19.0	311000	10.7	175000	1.78	45.2	223	92800000	43.5	936000	26.6	436000	3.83	97.3																									4.39	112	0.924	0.924			0.959	0.959																																		
AISC_LRFD_14	2L	2L8X6X1/2SLBB	2L203X152X12.7SLBB	2L8X6X1/2 SLBB	2L203X152X12.7 SLBB	2L8X6 SLBB	2L203X152 SLBB		911	46.0	68.2	13.6	8770	6.00	152															8.00	203													0.500	12.7													1.46	37.1					0.425	10.8			16.0	16.0									43.5	18100000.0	17.0	279000	9.58	157000	1.79	45.5	170	70800000	33.5	744000	21.2	347000	3.54	89.9																									4.15	105	0.915	0.915			0.998	0.998																																		
AISC_LRFD_14	2L	2L8X6X1/2X3/8SLBB	2L203X152X12.7X9SLBB	2L8X6X1/2X3/8 SLBB	2L203X152X12.7X9 SLBB	2L8X6 SLBB	2L203X152 SLBB		910	46.0	68.2	13.6	8770	6.00	152															8.00	203													0.500	12.7													1.46	37.1					0.425	10.8			16.0	16.0									43.5	18100000.0	17.0	279000	9.58	157000	1.79	45.5	184	76600000	36.0	787000	22.5	369000	3.68	93.5																									4.26	108	0.919	0.919			0.912	0.912																																		
AISC_LRFD_14	2L	2L8X6X1/2X3/4SLBB	2L203X152X12.7X19SLBB	2L8X6X1/2X3/4 SLBB	2L203X152X12.7X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		909	46.0	68.2	13.6	8770	6.00	152															8.00	203													0.500	12.7													1.46	37.1					0.425	10.8			16.0	16.0									43.5	18100000.0	17.0	279000	9.58	157000	1.79	45.5	197	82000000.0	38.6	828000	23.5	385000	3.81	96.8																									4.38	111	0.923	0.923			0.912	0.912																																		
AISC_LRFD_14	2L	2L8X6X7/16SLBB	2L203X152X11.1SLBB	2L8X6X7/16 SLBB	2L203X152X11.1 SLBB	2L8X6 SLBB	2L203X152 SLBB		917	40.4	59.8	12.0	7740	6.00	152															8.00	203													0.438	11.1													1.44	36.6					0.374	9.50			18.3	18.3									38.6	16100000.0	15.0	246000	8.46	139000	1.80	45.7	150	62400000.0	29.1	646000	18.8	308000	3.53	89.7																									4.15	105	0.913	0.913			0.938	0.938																																		
AISC_LRFD_14	2L	2L8X6X7/16X3/8SLBB	2L203X152X11.1X9SLBB	2L8X6X7/16X3/8 SLBB	2L203X152X11.1X9 SLBB	2L8X6 SLBB	2L203X152 SLBB		916	40.4	59.8	12.0	7740	6.00	152															8.00	203													0.438	11.1													1.44	36.6					0.374	9.50			18.3	18.3									38.6	16100000.0	15.0	246000	8.46	139000	1.80	45.7	161	67000000.0	31.4	683000	19.7	323000	3.66	93.0																									4.26	108	0.918	0.918			0.850	0.850																																		
AISC_LRFD_14	2L	2L8X6X7/16X3/4SLBB	2L203X152X11.1X19SLBB	2L8X6X7/16X3/4 SLBB	2L203X152X11.1X19 SLBB	2L8X6 SLBB	2L203X152 SLBB		915	40.4	59.8	12.0	7740	6.00	152															8.00	203													0.438	11.1													1.44	36.6					0.374	9.50			18.3	18.3									38.6	16100000.0	15.0	246000	8.46	139000	1.80	45.7	173	72000000.0	33.6	719000	20.7	339000	3.80	96.5																									4.38	111	0.922	0.922			0.850	0.850																																		
AISC_LRFD_14	2L	2L8X4X1SLBB	2L203X102X25.4SLBB	2L8X4X1 SLBB	2L203X102X25.4 SLBB	2L8X4 SLBB	2L203X102 SLBB		923	74.8	111	22.2	14300	4.00	102															8.00	203													1.00	25.4													1.04	26.4					0.694	17.6			8.00	8.00									23.3	9700000.00	15.5	254000	7.87	129000	1.03	26.2	345	144000000	67.3	1690000	43.1	706000	3.94	100																									4.11	104	0.983	0.983			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X1X3/8SLBB	2L203X102X25.4X9SLBB	2L8X4X1X3/8 SLBB	2L203X102X25.4X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		922	74.8	111	22.2	14300	4.00	102															8.00	203													1.00	25.4													1.04	26.4					0.694	17.6			8.00	8.00									23.3	9700000.00	15.5	254000	7.87	129000	1.03	26.2	370	154000000	71.4	1750000	45.2	741000	4.08	104																									4.25	108	0.984	0.984			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X1X3/4SLBB	2L203X102X25.4X19SLBB	2L8X4X1X3/4 SLBB	2L203X102X25.4X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		921	74.8	111	22.2	14300	4.00	102															8.00	203													1.00	25.4													1.04	26.4					0.694	17.6			8.00	8.00									23.3	9700000.00	15.5	254000	7.87	129000	1.03	26.2	397	165000000	75.6	1820000	47.4	777000	4.23	107																									4.39	112	0.985	0.985			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X7/8SLBB	2L203X102X22.2SLBB	2L8X4X7/8 SLBB	2L203X102X22.2 SLBB	2L8X4 SLBB	2L203X102 SLBB		929	66.2	98.6	19.6	12600	4.00	102															8.00	203													0.875	22.2													0.997	25.3					0.612	15.5			9.14	9.14									21.1	8780000.00	13.5	221000	7.02	115000	1.04	26.4	300	125000000	58.5	1480000	37.5	615000	3.91	99.3																									4.09	104	0.981	0.981			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X7/8X3/8SLBB	2L203X102X22.2X9SLBB	2L8X4X7/8X3/8 SLBB	2L203X102X22.2X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		928	66.2	98.6	19.6	12600	4.00	102															8.00	203													0.875	22.2													0.997	25.3					0.612	15.5			9.14	9.14									21.1	8780000.00	13.5	221000	7.02	115000	1.04	26.4	323	134000000	62.2	1540000	39.5	647000	4.06	103																									4.22	107	0.982	0.982			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X7/8X3/4SLBB	2L203X102X22.2X19SLBB	2L8X4X7/8X3/4 SLBB	2L203X102X22.2X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		927	66.2	98.6	19.6	12600	4.00	102															8.00	203													0.875	22.2													0.997	25.3					0.612	15.5			9.14	9.14									21.1	8780000.00	13.5	221000	7.02	115000	1.04	26.4	347	144000000	65.9	1600000	41.4	678000	4.21	107																									4.37	111	0.984	0.984			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X3/4SLBB	2L203X102X19SLBB	2L8X4X3/4 SLBB	2L203X102X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		935	57.4	85.4	17.0	11000	4.00	102															8.00	203													0.750	19.1													0.949	24.1					0.531	13.5			10.7	10.7									18.7	7780000.00	11.6	190000	6.14	101000	1.05	26.7	257	107000000	49.9	1270000	32.1	526000	3.89	98.8																									4.07	103	0.980	0.980			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X3/4X3/8SLBB	2L203X102X19X9SLBB	2L8X4X3/4X3/8 SLBB	2L203X102X19X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		934	57.4	85.4	17.0	11000	4.00	102															8.00	203													0.750	19.1													0.949	24.1					0.531	13.5			10.7	10.7									18.7	7780000.00	11.6	190000	6.14	101000	1.05	26.7	276	115000000	53.1	1320000	33.7	552000	4.03	102																									4.20	107	0.981	0.981			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X3/4X3/4SLBB	2L203X102X19X19SLBB	2L8X4X3/4X3/4 SLBB	2L203X102X19X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		933	57.4	85.4	17.0	11000	4.00	102															8.00	203													0.750	19.1													0.949	24.1					0.531	13.5			10.7	10.7									18.7	7780000.00	11.6	190000	6.14	101000	1.05	26.7	297	124000000	56.3	1370000	35.5	582000	4.18	106																									4.35	110	0.983	0.983			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X5/8SLBB	2L203X102X15.9SLBB	2L8X4X5/8 SLBB	2L203X102X15.9 SLBB	2L8X4 SLBB	2L203X102 SLBB		941	48.4	72.0	14.3	9230	4.00	102															8.00	203													0.625	15.9													0.902	22.9					0.448	11.4			12.8	12.8									16.2	6740000.00	9.73	159000	5.23	85700.0	1.06	26.9	213	88700000	41.4	1060000	26.6	436000	3.86	98.0																									4.05	103	0.979	0.979			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X5/8X3/8SLBB	2L203X102X15.9X9SLBB	2L8X4X5/8X3/8 SLBB	2L203X102X15.9X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		940	48.4	72.0	14.3	9230	4.00	102															8.00	203													0.625	15.9													0.902	22.9					0.448	11.4			12.8	12.8									16.2	6740000.00	9.73	159000	5.23	85700.0	1.06	26.9	229	95300000	44.1	1100000	28.0	459000	4.00	102																									4.18	106	0.980	0.980			0.997	0.997																																		
AISC_LRFD_14	2L	2L8X4X5/8X3/4SLBB	2L203X102X15.9X19SLBB	2L8X4X5/8X3/4 SLBB	2L203X102X15.9X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		939	48.4	72.0	14.3	9230	4.00	102															8.00	203													0.625	15.9													0.902	22.9					0.448	11.4			12.8	12.8									16.2	6740000.00	9.73	159000	5.23	85700.0	1.06	26.9	246	102000000	46.8	1150000	29.4	482000	4.15	105																									4.32	110	0.981	0.981			0.997	0.997																																		
AISC_LRFD_14	2L	2L8X4X9/16SLBB	2L203X102X14.3SLBB	2L8X4X9/16 SLBB	2L203X102X14.3 SLBB	2L8X4 SLBB	2L203X102 SLBB		947	43.8	65.2	13.0	8390	4.00	102															8.00	203													0.563	14.3													0.878	22.3					0.406	10.3			14.2	14.2									14.9	6200000.00	8.77	144000	4.77	78200.0	1.07	27.2	193	80300000	37.1	952000	24.1	395000	3.85	97.8																									4.04	103	0.978	0.978			1.00	1.00																																		
AISC_LRFD_14	2L	2L8X4X9/16X3/8SLBB	2L203X102X14.3X9SLBB	2L8X4X9/16X3/8 SLBB	2L203X102X14.3X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		946	43.8	65.2	13.0	8390	4.00	102															8.00	203													0.563	14.3													0.878	22.3					0.406	10.3			14.2	14.2									14.9	6200000.00	8.77	144000	4.77	78200.0	1.07	27.2	207	86200000	39.6	993000	25.3	415000	3.99	101																									4.17	106	0.980	0.980			0.959	0.959																																		
AISC_LRFD_14	2L	2L8X4X9/16X3/4SLBB	2L203X102X14.3X19SLBB	2L8X4X9/16X3/4 SLBB	2L203X102X14.3X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		945	43.8	65.2	13.0	8390	4.00	102															8.00	203													0.563	14.3													0.878	22.3					0.406	10.3			14.2	14.2									14.9	6200000.00	8.77	144000	4.77	78200.0	1.07	27.2	222	92400000	42.0	1030000	26.5	434000	4.13	105																									4.31	109	0.981	0.981			0.959	0.959																																		
AISC_LRFD_14	2L	2L8X4X1/2SLBB	2L203X102X12.7SLBB	2L8X4X1/2 SLBB	2L203X102X12.7 SLBB	2L8X4 SLBB	2L203X102 SLBB		953	39.2	58.4	11.6	7480	4.00	102															8.00	203													0.500	12.7													0.854	21.7					0.363	9.22			16.0	16.0									13.5	5620000.00	7.81	128000	4.29	70300.0	1.08	27.4	170	70800000	32.9	849000	21.2	347000	3.83	97.3																									4.03	102	0.978	0.978			0.998	0.998																																		
AISC_LRFD_14	2L	2L8X4X1/2X3/8SLBB	2L203X102X12.7X9SLBB	2L8X4X1/2X3/8 SLBB	2L203X102X12.7X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		952	39.2	58.4	11.6	7480	4.00	102															8.00	203													0.500	12.7													0.854	21.7					0.363	9.22			16.0	16.0									13.5	5620000.00	7.81	128000	4.29	70300.0	1.08	27.4	183	76200000	35.1	883000	22.4	367000	3.97	101																									4.16	106	0.979	0.979			0.912	0.912																																		
AISC_LRFD_14	2L	2L8X4X1/2X3/4SLBB	2L203X102X12.7X19SLBB	2L8X4X1/2X3/4 SLBB	2L203X102X12.7X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		951	39.2	58.4	11.6	7480	4.00	102															8.00	203													0.500	12.7													0.854	21.7					0.363	9.22			16.0	16.0									13.5	5620000.00	7.81	128000	4.29	70300.0	1.08	27.4	197	82000000.0	37.3	919000	23.5	385000	4.12	105																									4.30	109	0.980	0.980			0.912	0.912																																		
AISC_LRFD_14	2L	2L8X4X7/16SLBB	2L203X102X11.1SLBB	2L8X4X7/16 SLBB	2L203X102X11.1 SLBB	2L8X4 SLBB	2L203X102 SLBB		959	34.4	51.2	10.2	6580	4.00	102															8.00	203													0.438	11.1													0.829	21.1					0.319	8.10			18.3	18.3									12.1	5040000.00	6.85	112000	3.81	62400.0	1.09	27.7	149	62000000.0	28.7	742000	18.6	305000	3.82	97.0																									4.02	102	0.977	0.977			0.938	0.938																																		
AISC_LRFD_14	2L	2L8X4X7/16X3/8SLBB	2L203X102X11.1X9SLBB	2L8X4X7/16X3/8 SLBB	2L203X102X11.1X9 SLBB	2L8X4 SLBB	2L203X102 SLBB		958	34.4	51.2	10.2	6580	4.00	102															8.00	203													0.438	11.1													0.829	21.1					0.319	8.10			18.3	18.3									12.1	5040000.00	6.85	112000	3.81	62400.0	1.09	27.7	160	66600000	30.6	773000	19.5	320000	3.96	101																									4.15	105	0.978	0.978			0.850	0.850																																		
AISC_LRFD_14	2L	2L8X4X7/16X3/4SLBB	2L203X102X11.1X19SLBB	2L8X4X7/16X3/4 SLBB	2L203X102X11.1X19 SLBB	2L8X4 SLBB	2L203X102 SLBB		957	34.4	51.2	10.2	6580	4.00	102															8.00	203													0.438	11.1													0.829	21.1					0.319	8.10			18.3	18.3									12.1	5040000.00	6.85	112000	3.81	62400.0	1.09	27.7	171	71200000	32.6	806000	20.4	334000	4.10	104																									4.29	109	0.980	0.980			0.850	0.850																																		
AISC_LRFD_14	2L	2L7X4X3/4SLBB	2L178X102X19SLBB	2L7X4X3/4 SLBB	2L178X102X19 SLBB	2L7X4 SLBB	2L178X102 SLBB		965	52.4	77.6	15.5	10000	4.00	102															7.00	178													0.750	19.1													1.00	25.4					0.553	14.0			9.33	9.33									18.0	7490000.00	11.2	184000	6.01	98500.0	1.08	27.4	173	72000000.0	38.7	952000	24.7	405000	3.34	84.8																									3.57	90.7	0.969	0.969			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X3/4X3/8SLBB	2L178X102X19X9SLBB	2L7X4X3/4X3/8 SLBB	2L178X102X19X9 SLBB	2L7X4 SLBB	2L178X102 SLBB		964	52.4	77.6	15.5	10000	4.00	102															7.00	178													0.750	19.1													1.00	25.4					0.553	14.0			9.33	9.33									18.0	7490000.00	11.2	184000	6.01	98500.0	1.08	27.4	188	78300000	41.6	1000000	26.2	429000	3.48	88.4																									3.70	94.0	0.971	0.971			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X3/4X3/4SLBB	2L178X102X19X19SLBB	2L7X4X3/4X3/4 SLBB	2L178X102X19X19 SLBB	2L7X4 SLBB	2L178X102 SLBB		963	52.4	77.6	15.5	10000	4.00	102															7.00	178													0.750	19.1													1.00	25.4					0.553	14.0			9.33	9.33									18.0	7490000.00	11.2	184000	6.01	98500.0	1.08	27.4	204	84900000	44.5	1050000	27.7	454000	3.63	92.2																									3.84	97.5	0.973	0.973			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X5/8SLBB	2L178X102X15.9SLBB	2L7X4X5/8 SLBB	2L178X102X15.9 SLBB	2L7X4 SLBB	2L178X102 SLBB		971	44.2	65.4	13.0	8390	4.00	102															7.00	178													0.625	15.9													0.958	24.3					0.464	11.8			11.2	11.2									15.6	6490000.00	9.38	154000	5.12	83900.0	1.10	27.9	142	59100000	31.8	796000	20.3	333000	3.31	84.1																									3.55	90.2	0.967	0.967			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X5/8X3/8SLBB	2L178X102X15.9X9SLBB	2L7X4X5/8X3/8 SLBB	2L178X102X15.9X9 SLBB	2L7X4 SLBB	2L178X102 SLBB		970	44.2	65.4	13.0	8390	4.00	102															7.00	178													0.625	15.9													0.958	24.3					0.464	11.8			11.2	11.2									15.6	6490000.00	9.38	154000	5.12	83900.0	1.10	27.9	156	64900000	34.3	836000	21.7	356000	3.46	87.9																									3.68	93.5	0.969	0.969			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X5/8X3/4SLBB	2L178X102X15.9X19SLBB	2L7X4X5/8X3/4 SLBB	2L178X102X15.9X19 SLBB	2L7X4 SLBB	2L178X102 SLBB		969	44.2	65.4	13.0	8390	4.00	102															7.00	178													0.625	15.9													0.958	24.3					0.464	11.8			11.2	11.2									15.6	6490000.00	9.38	154000	5.12	83900.0	1.10	27.9	168	69900000	36.7	877000	22.8	374000	3.60	91.4																									3.82	97.0	0.971	0.971			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X1/2SLBB	2L178X102X12.7SLBB	2L7X4X1/2 SLBB	2L178X102X12.7 SLBB	2L7X4 SLBB	2L178X102 SLBB		977	35.8	53.0	10.5	6770	4.00	102															7.00	178													0.500	12.7													0.910	23.1					0.376	9.55			14.0	14.0									13.0	5410000.00	7.54	124000	4.20	68800.0	1.11	28.2	114	47500000	25.2	637000	16.3	267000	3.29	83.6																									3.53	89.7	0.965	0.965			1.00	1.00																																		
AISC_LRFD_14	2L	2L7X4X1/2X3/8SLBB	2L178X102X12.7X9SLBB	2L7X4X1/2X3/8 SLBB	2L178X102X12.7X9 SLBB	2L7X4 SLBB	2L178X102 SLBB		976	35.8	53.0	10.5	6770	4.00	102															7.00	178													0.500	12.7													0.910	23.1					0.376	9.55			14.0	14.0									13.0	5410000.00	7.54	124000	4.20	68800.0	1.11	28.2	124	51600000	27.2	670000	17.3	283000	3.43	87.1																									3.66	93.0	0.968	0.968			0.965	0.965																																		
AISC_LRFD_14	2L	2L7X4X1/2X3/4SLBB	2L178X102X12.7X19SLBB	2L7X4X1/2X3/4 SLBB	2L178X102X12.7X19 SLBB	2L7X4 SLBB	2L178X102 SLBB		975	35.8	53.0	10.5	6770	4.00	102															7.00	178													0.500	12.7													0.910	23.1					0.376	9.55			14.0	14.0									13.0	5410000.00	7.54	124000	4.20	68800.0	1.11	28.2	134	55800000	29.2	703000	18.2	298000	3.57	90.7																									3.80	96.5	0.970	0.970			0.965	0.965																																		
AISC_LRFD_14	2L	2L7X4X7/16SLBB	2L178X102X11.1SLBB	2L7X4X7/16 SLBB	2L178X102X11.1 SLBB	2L7X4 SLBB	2L178X102 SLBB		983	31.4	46.8	9.26	5970	4.00	102															7.00	178													0.438	11.1													0.886	22.5					0.331	8.41			16.0	16.0									11.6	4830000.00	6.61	108000	3.72	61000.0	1.12	28.4	99.6	41500000	22.0	557000	14.2	233000	3.28	83.3																									3.53	89.7	0.964	0.964			0.998	0.998																																		
AISC_LRFD_14	2L	2L7X4X7/16X3/8SLBB	2L178X102X11.1X9SLBB	2L7X4X7/16X3/8 SLBB	2L178X102X11.1X9 SLBB	2L7X4 SLBB	2L178X102 SLBB		982	31.4	46.8	9.26	5970	4.00	102															7.00	178													0.438	11.1													0.886	22.5					0.331	8.41			16.0	16.0									11.6	4830000.00	6.61	108000	3.72	61000.0	1.12	28.4	108	45000000.0	23.8	585000	15.0	246000	3.42	86.9																									3.66	93.0	0.967	0.967			0.912	0.912																																		
AISC_LRFD_14	2L	2L7X4X7/16X3/4SLBB	2L178X102X11.1X19SLBB	2L7X4X7/16X3/4 SLBB	2L178X102X11.1X19 SLBB	2L7X4 SLBB	2L178X102 SLBB		981	31.4	46.8	9.26	5970	4.00	102															7.00	178													0.438	11.1													0.886	22.5					0.331	8.41			16.0	16.0									11.6	4830000.00	6.61	108000	3.72	61000.0	1.12	28.4	117	48700000	25.5	615000	15.9	261000	3.56	90.4																									3.79	96.3	0.969	0.969			0.912	0.912																																		
AISC_LRFD_14	2L	2L7X4X3/8SLBB	2L178X102X9.5SLBB	2L7X4X3/8 SLBB	2L178X102X9.5 SLBB	2L7X4 SLBB	2L178X102 SLBB		989	27.2	40.4	8.00	5160	4.00	102															7.00	178													0.375	9.53													0.861	21.9					0.286	7.26			18.7	18.7									10.1	4200000.00	5.68	93100.0	3.22	52800.0	1.12	28.4	85.0	35400000	18.8	477000	12.1	198000	3.26	82.8																									3.52	89.4	0.963	0.963			0.928	0.928																																		
